"rentree_scolaire","region_academique","academie","departement","commune","numero_etablissement"
2021,"ILE-DE-FRANCE","PARIS","PARIS","PARIS","0753943D"
2021,"ILE-DE-FRANCE","PARIS","PARIS","PARIS","0753947H"
2021,"ILE-DE-FRANCE","PARIS","PARIS","PARIS","0753959W"
2021,"ILE-DE-FRANCE","PARIS","PARIS","PARIS","0754401B"
2021,"ILE-DE-FRANCE","PARIS","PARIS","PARIS","0755709Y"
2021,"ILE-DE-FRANCE","VERSAILLES","ESSONNE","ARPAJON","0911961M"
2021,"ILE-DE-FRANCE","VERSAILLES","ESSONNE","BRUNOY","0911021R"
2021,"ILE-DE-FRANCE","VERSAILLES","ESSONNE","EVRY-COURCOURONNES","0911828T"
2021,"ILE-DE-FRANCE","VERSAILLES","ESSONNE","IGNY","0912342B"
2021,"ILE-DE-FRANCE","VERSAILLES","ESSONNE","MASSY","0910687C"
2021,"ILE-DE-FRANCE","VERSAILLES","ESSONNE","MASSY","0910727W"
2021,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","BOULOGNE-BILLANCOURT","0920134W"
2021,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","BOULOGNE-BILLANCOURT","0920897A"
2021,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","CLAMART","0921555R"
2021,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","CLICHY","0922149L"
2021,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","COLOMBES","0920137Z"
2021,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","COURBEVOIE","0922867S"
2021,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","ISSY-LES-MOULINEAUX","0922653J"
2021,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","LEVALLOIS-PERRET","0921230M"
2021,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","MEUDON","0920916W"
2021,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","NANTERRE","0920141D"
2021,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","NEUILLY-SUR-SEINE","0920142E"
2021,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","RUEIL-MALMAISON","0920928J"
2021,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","RUEIL-MALMAISON","0922398G"
2021,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","VAUCRESSON","0921935D"
2021,"ILE-DE-FRANCE","VERSAILLES","HAUTS-DE-SEINE","VILLENEUVE-LA-GARENNE","0921594H"
2021,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","ARGENTEUIL","0952208J"
2021,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","CERGY","0951399E"
2021,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","FRANCONVILLE","0950812S"
2021,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","GARGES-LES-GONESSE","0951766D"
2021,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","GONESSE","0950646L"
2021,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","GOUSSAINVILLE","0950667J"
2021,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","MARGENCY","0950759J"
2021,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","OSNY","0951937P"
2021,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","PONTOISE","0950762M"
2021,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","SAINT-OUEN-L'AUMONE","0951728M"
2021,"ILE-DE-FRANCE","VERSAILLES","VAL-D'OISE","SARCELLES","0950786N"
2021,"ILE-DE-FRANCE","VERSAILLES","YVELINES","MAUREPAS","0781883Y"
2021,"ILE-DE-FRANCE","VERSAILLES","YVELINES","MONTIGNY-LE-BRETONNEUX","0781899R"
2021,"ILE-DE-FRANCE","VERSAILLES","YVELINES","PLAISIR","0780582J"
2021,"ILE-DE-FRANCE","VERSAILLES","YVELINES","RAMBOUILLET","0781664K"
2021,"ILE-DE-FRANCE","VERSAILLES","YVELINES","SAINT-CYR-L'ECOLE","0783140P"
2021,"ILE-DE-FRANCE","VERSAILLES","YVELINES","VERSAILLES","0782562L"
2021,"ILE-DE-FRANCE","VERSAILLES","YVELINES","VERSAILLES","0783351U"
2021,"ILE-DE-FRANCE","VERSAILLES","YVELINES","VILLEPREUX","0781952Y"
2021,"LA REUNION","LA REUNION","LA REUNION","LES AVIRONS","9740045F"
2021,"LA REUNION","LA REUNION","LA REUNION","SAINT-BENOIT","9740471U"
2021,"LA REUNION","LA REUNION","LA REUNION","SAINT-BENOIT","9741231V"
2021,"LA REUNION","LA REUNION","LA REUNION","SAINT-DENIS","9740001H"
2021,"LA REUNION","LA REUNION","LA REUNION","SAINT-DENIS","9740054R"
2021,"LA REUNION","LA REUNION","LA REUNION","SAINT-DENIS","9741256X"
2021,"LA REUNION","LA REUNION","LA REUNION","SAINTE-SUZANNE","9741270M"
2021,"LA REUNION","LA REUNION","LA REUNION","SAINT-JOSEPH","9740952S"
2021,"LA REUNION","LA REUNION","LA REUNION","SAINT-JOSEPH","9741230U"
2021,"LA REUNION","LA REUNION","LA REUNION","SAINT-LEU","9741052A"
2021,"LA REUNION","LA REUNION","LA REUNION","SAINT-LOUIS","9740787M"
2021,"MAYOTTE","MAYOTTE","MAYOTTE","CHIRONGUI","9760316P"
2021,"MAYOTTE","MAYOTTE","MAYOTTE","OUANGANI","9760125G"
2021,"MAYOTTE","MAYOTTE","MAYOTTE","PAMANDZI","9760229V"
2021,"NORMANDIE","NORMANDIE","CALVADOS","CAEN","0141161L"
2021,"NORMANDIE","NORMANDIE","CALVADOS","CAEN","0142131R"
2021,"NORMANDIE","NORMANDIE","CALVADOS","CAEN","0142133T"
2021,"NORMANDIE","NORMANDIE","CALVADOS","CONDE-EN-NORMANDIE","0142120D"
2021,"NORMANDIE","NORMANDIE","CALVADOS","TROUVILLE-SUR-MER","0141172Y"
2021,"NORMANDIE","NORMANDIE","EURE","GISORS","0270026G"
2021,"NORMANDIE","NORMANDIE","EURE","LES ANDELYS","0271585B"
2021,"NORMANDIE","NORMANDIE","EURE","PONT-AUDEMER","0271049U"
2021,"NORMANDIE","NORMANDIE","EURE","VERNEUIL D'AVRE ET D'ITON","0270042Z"
2021,"NORMANDIE","NORMANDIE","MANCHE","AVRANCHES","0500112A"
2021,"NORMANDIE","NORMANDIE","MANCHE","SAINT-LO","0501219D"
2021,"NORMANDIE","NORMANDIE","ORNE","ARGENTAN","0610006A"
2021,"NORMANDIE","NORMANDIE","ORNE","FLERS","0610698C"
2021,"NORMANDIE","NORMANDIE","ORNE","L'AIGLE","0610026X"
2021,"NORMANDIE","NORMANDIE","SEINE MARITIME","FRANQUEVILLE-SAINT-PIERRE","0762911B"
2021,"NORMANDIE","NORMANDIE","SEINE MARITIME","LE GRAND-QUEVILLY","0761742F"
2021,"NORMANDIE","NORMANDIE","SEINE MARITIME","LE HAVRE","0760052U"
2021,"NORMANDIE","NORMANDIE","SEINE MARITIME","LE HAVRE","0760174B"
2021,"NOUVELLE-AQUITAINE","BORDEAUX","DORDOGNE","SARLAT-LA-CANEDA","0240035H"
2021,"NOUVELLE-AQUITAINE","BORDEAUX","DORDOGNE","TERRASSON-LAVILLEDIEU","0241125T"
2021,"NOUVELLE-AQUITAINE","BORDEAUX","GIRONDE","ANDERNOS-LES-BAINS","0332724G"
2021,"NOUVELLE-AQUITAINE","BORDEAUX","GIRONDE","BLANQUEFORT","0332745E"
2021,"NOUVELLE-AQUITAINE","BORDEAUX","GIRONDE","BORDEAUX","0330022V"
2021,"NOUVELLE-AQUITAINE","BORDEAUX","GIRONDE","BORDEAUX","0330026Z"
2021,"NOUVELLE-AQUITAINE","BORDEAUX","GIRONDE","BORDEAUX","0330029C"
2021,"NOUVELLE-AQUITAINE","BORDEAUX","GIRONDE","BORDEAUX","0331491S"
2021,"NOUVELLE-AQUITAINE","BORDEAUX","GIRONDE","BORDEAUX","0331493U"
2021,"NOUVELLE-AQUITAINE","BORDEAUX","GIRONDE","BORDEAUX","0331498Z"
2021,"NOUVELLE-AQUITAINE","BORDEAUX","GIRONDE","BORDEAUX","0331503E"
2021,"NOUVELLE-AQUITAINE","BORDEAUX","GIRONDE","GRADIGNAN","0332846P"
2021,"NOUVELLE-AQUITAINE","BORDEAUX","GIRONDE","LANGON","0331636Z"
2021,"NOUVELLE-AQUITAINE","BORDEAUX","GIRONDE","LIBOURNE","0331506H"
2021,"NOUVELLE-AQUITAINE","BORDEAUX","LANDES","MONT-DE-MARSAN","0400018C"
2021,"NOUVELLE-AQUITAINE","BORDEAUX","LOT-ET-GARONNE","AGEN","0470001W"
2021,"NOUVELLE-AQUITAINE","BORDEAUX","LOT-ET-GARONNE","FUMEL","0470018P"
2021,"NOUVELLE-AQUITAINE","BORDEAUX","PYRENEES-ATLANTIQUES","BAYONNE","0640011P"
2021,"NOUVELLE-AQUITAINE","BORDEAUX","PYRENEES-ATLANTIQUES","BAYONNE","0640111Y"
2021,"NOUVELLE-AQUITAINE","BORDEAUX","PYRENEES-ATLANTIQUES","BAYONNE","0640115C"
2021,"NOUVELLE-AQUITAINE","BORDEAUX","PYRENEES-ATLANTIQUES","MOURENX","0640044A"
2021,"NOUVELLE-AQUITAINE","BORDEAUX","PYRENEES-ATLANTIQUES","NAY","0640125N"
2021,"NOUVELLE-AQUITAINE","BORDEAUX","PYRENEES-ATLANTIQUES","PAU","0640130U"
2021,"NOUVELLE-AQUITAINE","LIMOGES","CORREZE","ARGENTAT-SUR-DORDOGNE","0190056H"
2021,"NOUVELLE-AQUITAINE","LIMOGES","CORREZE","BRIVE-LA-GAILLARDE","0190058K"
2021,"NOUVELLE-AQUITAINE","LIMOGES","CORREZE","TULLE","0190032G"
2021,"NOUVELLE-AQUITAINE","LIMOGES","CREUSE","LA SOUTERRAINE","0230025C"
2021,"NOUVELLE-AQUITAINE","LIMOGES","HAUTE-VIENNE","LIMOGES","0870019Y"
2021,"NOUVELLE-AQUITAINE","LIMOGES","HAUTE-VIENNE","LIMOGES","0870081R"
2021,"NOUVELLE-AQUITAINE","POITIERS","CHARENTE","ANGOULEME","0160002R"
2021,"NOUVELLE-AQUITAINE","POITIERS","CHARENTE","COGNAC","0160020K"
2021,"NOUVELLE-AQUITAINE","POITIERS","CHARENTE-MARITIME","LA ROCHELLE","0170027M"
2021,"NOUVELLE-AQUITAINE","POITIERS","CHARENTE-MARITIME","LA ROCHELLE","0170028N"
2021,"NOUVELLE-AQUITAINE","POITIERS","CHARENTE-MARITIME","SAINTES","0170058W"
2021,"NOUVELLE-AQUITAINE","POITIERS","CHARENTE-MARITIME","SAINTES","0170103V"
2021,"NOUVELLE-AQUITAINE","POITIERS","CHARENTE-MARITIME","SURGERES","0170070J"
2021,"NOUVELLE-AQUITAINE","POITIERS","DEUX-SEVRES","MELLE","0790019S"
2021,"NOUVELLE-AQUITAINE","POITIERS","DEUX-SEVRES","NIORT","0790078F"
2021,"NOUVELLE-AQUITAINE","POITIERS","DEUX-SEVRES","SAINT-MAIXENT-L'ECOLE","0791188M"
2021,"NOUVELLE-AQUITAINE","POITIERS","VIENNE","JAUNAY-MARIGNY","0861223M"
2021,"OCCITANIE","MONTPELLIER","AUDE","NARBONNE","0110022P"
2021,"OCCITANIE","MONTPELLIER","AUDE","NARBONNE","0110023R"
2021,"OCCITANIE","MONTPELLIER","GARD","ALES","0300077W"
2021,"OCCITANIE","MONTPELLIER","GARD","ALES","0300125Y"
2021,"OCCITANIE","MONTPELLIER","GARD","BAGNOLS-SUR-CEZE","0300950V"
2021,"OCCITANIE","MONTPELLIER","GARD","NIMES","0300083C"
2021,"OCCITANIE","MONTPELLIER","GARD","NIMES","0300127A"
2021,"OCCITANIE","MONTPELLIER","GARD","UZES","0300047N"
2021,"OCCITANIE","MONTPELLIER","HERAULT","CLERMONT-L'HERAULT","0340023R"
2021,"OCCITANIE","MONTPELLIER","HERAULT","LODEVE","0340028W"
2021,"OCCITANIE","MONTPELLIER","HERAULT","MONTPELLIER","0340038G"
2021,"OCCITANIE","MONTPELLIER","HERAULT","MONTPELLIER","0340039H"
2021,"OCCITANIE","MONTPELLIER","HERAULT","MONTPELLIER","0340881Y"
2021,"OCCITANIE","MONTPELLIER","HERAULT","MONTPELLIER","0341736C"
2021,"OCCITANIE","MONTPELLIER","HERAULT","MONTPELLIER","0341765J"
2021,"OCCITANIE","MONTPELLIER","HERAULT","MONTPELLIER","0341915X"
2021,"OCCITANIE","MONTPELLIER","HERAULT","SERIGNAN","0342091N"
2021,"OCCITANIE","MONTPELLIER","HERAULT","SETE","0340075X"
2021,"OCCITANIE","MONTPELLIER","LOZERE","SAINT-CHELY-D'APCHER","0480688M"
2021,"OCCITANIE","MONTPELLIER","PYRENEES-ORIENTALES","SAINT-CYPRIEN","0660931D"
2021,"OCCITANIE","TOULOUSE","AVEYRON","SAINT-AFFRIQUE","0120025M"
2021,"OCCITANIE","TOULOUSE","HAUTE-GARONNE","BLAGNAC","0311126F"
2021,"OCCITANIE","TOULOUSE","HAUTE-GARONNE","SAINT-GAUDENS","0310032S"
2021,"OCCITANIE","TOULOUSE","HAUTE-GARONNE","SAINT-GAUDENS","0311131L"
2021,"OCCITANIE","TOULOUSE","HAUTE-GARONNE","SEILH","0311132M"
2021,"OCCITANIE","TOULOUSE","HAUTE-GARONNE","TOULOUSE","0310039Z"
2021,"OCCITANIE","TOULOUSE","HAUTE-GARONNE","TOULOUSE","0310047H"
2021,"OCCITANIE","TOULOUSE","HAUTE-GARONNE","TOULOUSE","0311147D"
2021,"OCCITANIE","TOULOUSE","HAUTE-GARONNE","TOULOUSE","0311586F"
2021,"OCCITANIE","TOULOUSE","HAUTE-GARONNE","TOULOUSE","0311902Z"
2021,"OCCITANIE","TOULOUSE","HAUTE-GARONNE","TOULOUSE","0312267W"
2021,"OCCITANIE","TOULOUSE","HAUTE-GARONNE","TOURNEFEUILLE","0312746S"
2021,"OCCITANIE","TOULOUSE","HAUTES-PYRENEES","ARGELES-GAZOST","0650001Y"
2021,"OCCITANIE","TOULOUSE","HAUTES-PYRENEES","LANNEMEZAN","0650012K"
2021,"OCCITANIE","TOULOUSE","HAUTES-PYRENEES","VIC-EN-BIGORRE","0650038N"
2021,"OCCITANIE","TOULOUSE","LOT","CAHORS","0460007H"
2021,"OCCITANIE","TOULOUSE","LOT","GOURDON","0460013P"
2021,"OCCITANIE","TOULOUSE","TARN","ALBI","0810004P"
2021,"OCCITANIE","TOULOUSE","TARN-ET-GARONNE","MONTECH","0820917B"
2021,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","ANCENIS-SAINT-GEREON","0440001M"
2021,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","MACHECOUL-SAINT-MEME","0440201E"
2021,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","NANTES","0440022K"
2021,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","NANTES","0440086E"
2021,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","NANTES","0440166S"
2021,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","NANTES","0440172Y"
2021,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","NANTES","0441552Y"
2021,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","NANTES","0441982R"
2021,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","NANTES","0442699V"
2021,"PAYS DE LA LOIRE","NANTES","LOIRE-ATLANTIQUE","SAINT-NAZAIRE","0440069L"
2021,"PAYS DE LA LOIRE","NANTES","MAINE-ET-LOIRE","ANGERS","0490001K"
2021,"PAYS DE LA LOIRE","NANTES","MAINE-ET-LOIRE","BEAUPREAU-EN-MAUGES","0490828J"
2021,"PAYS DE LA LOIRE","NANTES","MAINE-ET-LOIRE","LES PONTS-DE-CE","0492148U"
2021,"PAYS DE LA LOIRE","NANTES","MAINE-ET-LOIRE","MAUGES-SUR-LOIRE","0490835S"
2021,"PAYS DE LA LOIRE","NANTES","MAYENNE","CHATEAU-GONTIER-SUR-MAYENNE","0530004S"
2021,"PAYS DE LA LOIRE","NANTES","MAYENNE","LAVAL","0530048P"
2021,"PAYS DE LA LOIRE","NANTES","MAYENNE","MAYENNE","0530052U"
2021,"PAYS DE LA LOIRE","NANTES","SARTHE","ALLONNES","0721548S"
2021,"PAYS DE LA LOIRE","NANTES","SARTHE","LA FERTE-BERNARD","0720017C"
2021,"PAYS DE LA LOIRE","NANTES","VENDEE","LA ROCHE-SUR-YON","0851642Y"
2021,"PAYS DE LA LOIRE","NANTES","VENDEE","LES HERBIERS","0851400K"
2021,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","ALPES-DE-HTE-PROVENCE","DIGNE-LES-BAINS","0040490L"
2021,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","AIX-EN-PROVENCE","0130002G"
2021,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","AIX-EN-PROVENCE","0130003H"
2021,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","AUBAGNE","0132810J"
2021,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","MARSEILLE","0131328Y"
2021,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","MARSEILLE","0131348V"
2021,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","MARSEILLE","0133286B"
2021,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","MARSEILLE","0133446A"
2021,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","MARSEILLE","0134003F"
2021,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","MARTIGUES","0132210G"
2021,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","SAINT-MARTIN-DE-CRAU","0134004G"
2021,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","BOUCHES-DU-RHONE","VITROLLES","0133288D"
2021,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","HAUTES-ALPES","EMBRUN","0050004C"
2021,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","VAUCLUSE","BOLLENE","0841093G"
2021,"PROVENCE-ALPES-COTE D'AZUR","AIX-MARSEILLE","VAUCLUSE","ORANGE","0840026X"
2021,"PROVENCE-ALPES-COTE D'AZUR","NICE","ALPES-MARITIMES","CANNES","0060011E"
2021,"PROVENCE-ALPES-COTE D'AZUR","NICE","ALPES-MARITIMES","CANNES","0060013G"
2021,"PROVENCE-ALPES-COTE D'AZUR","NICE","ALPES-MARITIMES","CANNES","0060670W"
2021,"PROVENCE-ALPES-COTE D'AZUR","NICE","ALPES-MARITIMES","DRAP","0062089N"
2021,"PROVENCE-ALPES-COTE D'AZUR","NICE","ALPES-MARITIMES","GRASSE","0061760F"
2021,"PROVENCE-ALPES-COTE D'AZUR","NICE","ALPES-MARITIMES","NICE","0060031B"
2021,"PROVENCE-ALPES-COTE D'AZUR","NICE","ALPES-MARITIMES","NICE","0060075Z"
2021,"PROVENCE-ALPES-COTE D'AZUR","NICE","ALPES-MARITIMES","NICE","0060774J"
2021,"PROVENCE-ALPES-COTE D'AZUR","NICE","ALPES-MARITIMES","NICE","0062147B"
2021,"PROVENCE-ALPES-COTE D'AZUR","NICE","ALPES-MARITIMES","ROQUEBRUNE-CAP-MARTIN","0060750H"
2021,"PROVENCE-ALPES-COTE D'AZUR","NICE","VAR","LA GARDE","0831407D"
2021,"PROVENCE-ALPES-COTE D'AZUR","NICE","VAR","LORGUES","0830032J"
2021,"OUTRE-MER HORS REGIONS ACADEMIQUES","POLYNESIE FRANCAISE","POLYNESIE FRANCAISE","PAPEETE","9840002E"
2021,"OUTRE-MER HORS REGIONS ACADEMIQUES","POLYNESIE FRANCAISE","POLYNESIE FRANCAISE","PAPEETE","9840465H"
2021,"OUTRE-MER HORS REGIONS ACADEMIQUES","POLYNESIE FRANCAISE","POLYNESIE FRANCAISE","TAIARAPU-EST","9840161C"
2021,"OUTRE-MER HORS REGIONS ACADEMIQUES","POLYNESIE FRANCAISE","POLYNESIE FRANCAISE","TAIARAPU-EST","9840339W"
2021,"AUVERGNE-RHONE-ALPES","CLERMONT-FERRAND","ALLIER","CUSSET","0030051P"
2021,"AUVERGNE-RHONE-ALPES","CLERMONT-FERRAND","HAUTE-LOIRE","MONISTROL-SUR-LOIRE","0430058E"
2021,"AUVERGNE-RHONE-ALPES","CLERMONT-FERRAND","PUY-DE-DOME","CHAMALIERES","0631669X"
2021,"AUVERGNE-RHONE-ALPES","CLERMONT-FERRAND","PUY-DE-DOME","CLERMONT-FERRAND","0630021F"
2021,"AUVERGNE-RHONE-ALPES","CLERMONT-FERRAND","PUY-DE-DOME","CLERMONT-FERRAND","0630077S"
2021,"AUVERGNE-RHONE-ALPES","CLERMONT-FERRAND","PUY-DE-DOME","THIERS","0630069H"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","ARDECHE","ANNONAY","0070001N"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","ARDECHE","AUBENAS","0070003R"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","ARDECHE","AUBENAS","0070064G"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","ARDECHE","PRIVAS","0070069M"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","DROME","MONTELIMAR","0260015A"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","DROME","MONTELIMAR","0260113G"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","DROME","VALENCE","0260035X"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","HAUTE SAVOIE","ABONDANCE","0741443S"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","HAUTE SAVOIE","ANNECY","0740003B"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","HAUTE SAVOIE","ANNECY","0741101V"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","HAUTE SAVOIE","ANNEMASSE","0740009H"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","HAUTE SAVOIE","BONNEVILLE","0740013M"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","HAUTE SAVOIE","CLUSES","0740143D"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","HAUTE SAVOIE","THONON-LES-BAINS","0740046Y"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","ISERE","GRENOBLE","0380032D"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","ISERE","GRENOBLE","0381803D"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","ISERE","LA MURE","0380049X"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","ISERE","VIENNE","0380081G"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","ISERE","VOIRON","0380092U"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","SAVOIE","AIX-LES-BAINS","0730003G"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","SAVOIE","ALBERTVILLE","0730005J"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","SAVOIE","CHAMBERY","0730013T"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","SAVOIE","CHAMBERY","0730016W"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","SAVOIE","MOUTIERS","0730029K"
2021,"AUVERGNE-RHONE-ALPES","GRENOBLE","SAVOIE","SAINT-JEAN-DE-MAURIENNE","0730037U"
2021,"AUVERGNE-RHONE-ALPES","LYON","AIN","MIRIBEL","0010075B"
2021,"AUVERGNE-RHONE-ALPES","LYON","AIN","NANTUA","0010032E"
2021,"AUVERGNE-RHONE-ALPES","LYON","AIN","SAINT-DIDIER-SUR-CHALARONNE","0011431A"
2021,"AUVERGNE-RHONE-ALPES","LYON","AIN","TREVOUX","0011276G"
2021,"AUVERGNE-RHONE-ALPES","LYON","LOIRE","FEURS","0421788R"
2021,"AUVERGNE-RHONE-ALPES","LYON","LOIRE","RIVE-DE-GIER","0420027B"
2021,"AUVERGNE-RHONE-ALPES","LYON","LOIRE","ROANNE","0420033H"
2021,"AUVERGNE-RHONE-ALPES","LYON","RHONE","DECINES-CHARPIEU","0694086S"
2021,"AUVERGNE-RHONE-ALPES","LYON","RHONE","LYON","0690521S"
2021,"AUVERGNE-RHONE-ALPES","LYON","RHONE","LYON","0690563M"
2021,"AUVERGNE-RHONE-ALPES","LYON","RHONE","LYON","0690571W"
2021,"AUVERGNE-RHONE-ALPES","LYON","RHONE","LYON","0692866R"
2021,"AUVERGNE-RHONE-ALPES","LYON","RHONE","NEUVILLE-SUR-SAONE","0690540M"
2021,"AUVERGNE-RHONE-ALPES","LYON","RHONE","SAINT-SYMPHORIEN-SUR-COISE","0691654Y"
2021,"AUVERGNE-RHONE-ALPES","LYON","RHONE","THIZY-LES-BOURGS","0693566B"
2021,"AUVERGNE-RHONE-ALPES","LYON","RHONE","VENISSIEUX","0692717D"
2021,"AUVERGNE-RHONE-ALPES","LYON","RHONE","VILLEURBANNE","0690103M"
2021,"AUVERGNE-RHONE-ALPES","LYON","RHONE","VILLEURBANNE","0690554C"
2021,"BOURGOGNE-FRANCHE-COMTE","BESANCON","DOUBS","BESANCON","0250007X"
2021,"BOURGOGNE-FRANCHE-COMTE","BESANCON","DOUBS","BESANCON","0250010A"
2021,"BOURGOGNE-FRANCHE-COMTE","BESANCON","DOUBS","BESANCON","0251021Z"
2021,"BOURGOGNE-FRANCHE-COMTE","BESANCON","DOUBS","BESANCON","0251028G"
2021,"BOURGOGNE-FRANCHE-COMTE","BESANCON","DOUBS","MONTBELIARD","0250030X"
2021,"BOURGOGNE-FRANCHE-COMTE","BESANCON","DOUBS","PONTARLIER","0251024C"
2021,"BOURGOGNE-FRANCHE-COMTE","BESANCON","HAUTE-SAONE","LURE","0700018P"
2021,"BOURGOGNE-FRANCHE-COMTE","BESANCON","JURA","CHAMPAGNOLE","0391092A"
2021,"BOURGOGNE-FRANCHE-COMTE","BESANCON","JURA","DOLE","0391146J"
2021,"BOURGOGNE-FRANCHE-COMTE","BESANCON","TERRITOIRE DE BELFORT","BELFORT","0900003P"
2021,"BOURGOGNE-FRANCHE-COMTE","DIJON","COTE D'OR","AUXONNE","0210003P"
2021,"BOURGOGNE-FRANCHE-COMTE","DIJON","COTE D'OR","BEAUNE","0210006T"
2021,"BOURGOGNE-FRANCHE-COMTE","DIJON","COTE D'OR","BEAUNE","0212045J"
2021,"BOURGOGNE-FRANCHE-COMTE","DIJON","COTE D'OR","DIJON","0210015C"
2021,"BOURGOGNE-FRANCHE-COMTE","DIJON","COTE D'OR","DIJON","0210017E"
2021,"BOURGOGNE-FRANCHE-COMTE","DIJON","NIEVRE","NEVERS","0580032V"
2021,"BOURGOGNE-FRANCHE-COMTE","DIJON","SAONE-ET-LOIRE","CHALON-SUR-SAONE","0711896A"
2021,"BOURGOGNE-FRANCHE-COMTE","DIJON","SAONE-ET-LOIRE","MONTCEAU-LES-MINES","0710054Y"
2021,"BOURGOGNE-FRANCHE-COMTE","DIJON","YONNE","AVALLON","0890064L"
